   9.2112365311485778e-01	  -3.8927010631737335e-01	   6.9693756865532175e-01	  -7.1713180475893601e-01	   3.6280770535069695e-01	  -9.3186402921143052e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   1.6499929999999999e-01	   8.4286755000000002e-01	   3.1710909999999998e-01	   2.0740575999999999e-01	   4.4222922999999997e-01	   3.1273319999999999e-01	
   2.0530877536920067e-01	   9.7869724979505235e-01	  -9.1569661351279819e-01	   4.0187026762525374e-01	  -5.8130987602927453e-01	  -8.1368226478818473e-01	   8.4294743327237920e-01	  -5.3799593375741028e-01	   4.2112075052098441e-01	  -9.0700458294357189e-01	  -1.3298212177357743e-01	  -9.9111843655972687e-01	  -6.4531462696128561e-01	  -7.6391690139033896e-01	   6.9959964599506164e-01	   7.1453504835213255e-01	  -3.5347063554353564e-01	   9.3544562097881934e-01	   1.0462524000000001e-02	   7.3212953999999997e-01	   1.6711422000000001e-01	   6.0415582999999995e-01	   3.1715731000000003e-01	   6.8973883000000002e-01	
  -9.7094181742606167e-01	  -2.3931566428751863e-01	   8.8545602565324733e-01	   4.6472317204369717e-01	  -7.4851074817118124e-01	  -6.6312265824070471e-01	  -8.4436580523597460e-01	   5.3576710140526940e-01	   4.2590722610359161e-01	  -9.0476683999400864e-01	   1.2512280938641571e-01	   9.9214126139942926e-01	  -6.3720606950548819e-01	  -7.7069347018472067e-01	   9.4804752928443758e-01	  -3.1812871957381245e-01	   6.9161260973203686e-01	   7.2226864673723823e-01	   1.9300676999999999e-02	   6.5476144999999997e-01	   6.1597751000000001e-01	   8.3774126000000004e-01	   7.6649668999999998e-01	   1.2934366000000000e-01	
   6.9790076180819149e-01	  -7.1619447545170711e-01	  -2.5869053335091940e-02	  -9.9966534004112906e-01	  -7.3400882586782690e-01	  -6.7913992928418965e-01	  -3.7858021695602978e-01	  -9.2556848440810979e-01	  -7.1335403865905089e-01	   7.0080383526977175e-01	   9.1870367040003675e-01	   3.9494754840801399e-01	   1.7747968942357306e-02	  -9.9984249239488776e-01	  -9.2709845700442173e-01	  -3.7481789047485498e-01	   3.9867561336617424e-01	   9.1709201027329024e-01	   7.1068889999999996e-01	   6.1279459000000001e-02	   7.9750249999999995e-02	   5.3196684999999999e-01	   4.5338665000000000e-01	   4.7098298999999999e-01	
  -1.4959407015202205e-02	   9.9988810181027432e-01	  -9.9955243228350699e-01	  -2.9915466169275668e-02	   4.4864830350331071e-02	  -9.9899306654132292e-01	  -1.4716638954229214e-01	   9.8911174989941675e-01	  -9.5668410757817268e-01	  -2.9112801017311163e-01	   4.2874988163183131e-01	  -9.0342323359579957e-01	   8.3048896338528921e-01	   5.5703508120694489e-01	  -9.8679954816504567e-01	  -1.6194644713997816e-01	   9.9120259200528760e-01	  -1.3235339663944964e-01	   6.9912587999999998e-01	   7.2579974999999997e-01	   6.6340076999999997e-01	   3.0489387000000001e-01	   3.6399502000000000e-01	   7.2439869999999995e-01	
  -6.5486073394529998e-01	  -7.5574957435424539e-01	  -1.4231483827324606e-01	   9.8982144188093835e-01	   8.4125353283114945e-01	  -5.4064081745564707e-01	   2.0745064768567686e-01	  -9.7824548492430730e-01	  -9.1392845754958629e-01	  -4.0587531888627321e-01	  -5.8664074859974347e-01	   8.0984728935913131e-01	   6.7053045103793207e-01	   7.4188200829435624e-01	  -8.7515989224637758e-01	   4.8383381754824539e-01	   6.0345732544463737e-01	  -7.9739529492417061e-01	   9.2923156000000007e-02	   2.8058377999999998e-02	   9.1785897000000005e-01	   9.6600699000000001e-01	   7.4839339999999999e-01	   7.3308368999999998e-02	
   9.7551196798043527e-01	   2.1994635783967467e-01	   9.0324719934612352e-01	   4.2912060877262015e-01	   7.8674493803347179e-01	   6.1727822128980758e-01	  -8.7275182946866620e-02	   9.9618424121323612e-01	  -9.8476608488318196e-01	  -1.7388432380134136e-01	   2.5916646338296495e-01	  -9.6583266887052766e-01	   9.3952848387230059e-01	   3.4247076954481281e-01	  -3.0424508106448162e-01	   9.5259379099806596e-01	   1.3396911011978088e-01	  -9.9098550823597520e-01	   2.1128225000000000e-01	   8.1354989000000003e-02	   2.7375570999999999e-01	   2.8627531000000001e-01	   2.4856544000000000e-01	   1.4113587999999999e-01	
  -7.5814229506715602e-01	   6.5208915067673479e-01	   1.4955947913938927e-01	  -9.8875273056490443e-01	   5.3136756153958631e-01	   8.4714137813205292e-01	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   0.0000000000000000e+00	   6.8432252000000005e-01	   4.0239464000000003e-01	   3.0524896999999999e-02	   2.9940380999999999e-01	   8.7777680999999996e-01	   6.3427180000000005e-01	
  -1.6228623808852688e-01	  -9.8674372403733790e-01	  -9.4732635385414798e-01	   3.2026985386296614e-01	   4.6976229850674750e-01	   8.8279294452417179e-01	   9.0309592320404997e-01	  -4.2943888213833725e-01	   6.3116449301555055e-01	  -7.7564900744887377e-01	   2.3690823782293791e-01	  -9.7153203079035444e-01	  -2.0326276551284600e-01	  -9.7912422508896679e-01	  -5.7030616181748472e-01	  -8.2143221375412889e-01	   2.7718608179774384e-01	  -9.6081625509647495e-01	   6.1183394999999996e-01	   9.8822667000000003e-02	   9.7448000000000007e-02	   8.4906601999999998e-01	   6.3877778999999996e-02	   8.6474401000000001e-01	
   8.7630668004386969e-01	   4.8175367410170422e-01	   5.3582679497901797e-01	   8.4432792550200153e-01	   6.2790519529351191e-02	   9.9802672842826923e-01	  -8.2250880069051879e-01	   5.6875238266458661e-01	   3.5304145442671114e-01	  -9.3560768031064834e-01	   2.4174939414141750e-01	   9.7033871943371275e-01	  -7.5072346291254488e-01	  -6.6061659245934545e-01	  -9.9476850644273651e-01	   1.0215487550620070e-01	  -4.4677140643721036e-01	  -8.9464814893348821e-01	   2.9009073000000002e-01	   9.3451954999999998e-01	   4.8748292999999998e-01	   8.8628922999999998e-02	   2.2435531000000000e-01	   4.7303903000000003e-01	
